name,path,has_oms,has_carbon,has_hydrogen,has_atomic_overlaps,has_overcoordinated_c,has_metal,density
IJEXUR_clean,/home/kevin/mof_core2/IJEXUR_clean.cif,True,True,True,False,False,True,1.47632343786607
UGOCAW_clean,/home/kevin/mof_core2/UGOCAW_clean.cif,True,True,True,True,False,True,1.0739980285336492
ic3026304_si_002_clean,/home/kevin/mof_core2/ic3026304_si_002_clean.cif,True,True,True,False,False,True,0.7720985698056613
UMODEH22_clean,/home/kevin/mof_core2/UMODEH22_clean.cif,True,True,True,False,False,True,0.5577572719881208
HAYTEI_clean,/home/kevin/mof_core2/HAYTEI_clean.cif,True,True,True,False,False,True,1.3764961301405587
OQUWUU_clean,/home/kevin/mof_core2/OQUWUU_clean.cif,True,True,True,False,False,True,2.626670436006459
XUNSEG_clean,/home/kevin/mof_core2/XUNSEG_clean.cif,True,True,True,False,False,True,1.0067035344425743
QEFNAQ_clean,/home/kevin/mof_core2/QEFNAQ_clean.cif,True,True,True,False,False,True,1.2914882417040294
REGREC_clean,/home/kevin/mof_core2/REGREC_clean.cif,True,True,True,False,False,True,0.899749503343036
FODBOR_clean,/home/kevin/mof_core2/FODBOR_clean.cif,False,True,True,False,False,True,0.8028625456114664
c4qi00175c_c4qi00175c2_clean,/home/kevin/mof_core2/c4qi00175c_c4qi00175c2_clean.cif,False,True,True,False,False,True,1.644021836786203
BAXLOD_clean,/home/kevin/mof_core2/BAXLOD_clean.cif,False,True,True,False,False,True,1.9581693921721723
OYERIV_clean,/home/kevin/mof_core2/OYERIV_clean.cif,False,True,True,False,False,True,0.7926909634991711
LUYBIS_clean,/home/kevin/mof_core2/LUYBIS_clean.cif,True,False,False,True,True,True,1.3280301542306356
KOSMAI_clean,/home/kevin/mof_core2/KOSMAI_clean.cif,False,True,True,False,False,True,1.1879756122961236
BOWNUY_clean,/home/kevin/mof_core2/BOWNUY_clean.cif,True,True,True,False,False,True,0.7702711370178793
EQOCES_clean,/home/kevin/mof_core2/EQOCES_clean.cif,True,True,True,False,False,True,1.1561239994684578
OZASOZ_clean,/home/kevin/mof_core2/OZASOZ_clean.cif,False,True,True,False,True,True,0.7137979896488043
YARDEC_clean,/home/kevin/mof_core2/YARDEC_clean.cif,True,True,True,False,False,True,1.0394563112235617
acsami.6b11116_am6b11116_si_002_clean,/home/kevin/mof_core2/acsami.6b11116_am6b11116_si_002_clean.cif,False,True,True,False,False,True,0.5469523631317713
UNIPEN_clean,/home/kevin/mof_core2/UNIPEN_clean.cif,True,True,True,False,False,True,0.9070264687947488
IYEHAX_clean,/home/kevin/mof_core2/IYEHAX_clean.cif,True,True,True,False,False,True,0.7624421716406002
AHIYUN_clean,/home/kevin/mof_core2/AHIYUN_clean.cif,True,True,True,True,True,True,1.8979808120056767
GOPLUS_clean,/home/kevin/mof_core2/GOPLUS_clean.cif,False,True,True,False,False,True,1.12652971425985
ODODOC_clean,/home/kevin/mof_core2/ODODOC_clean.cif,False,True,True,False,False,True,1.0542183688555482
DOQHUN_clean,/home/kevin/mof_core2/DOQHUN_clean.cif,True,True,True,False,False,True,2.459062169731846
ELIKUG_clean,/home/kevin/mof_core2/ELIKUG_clean.cif,True,True,True,False,False,True,1.5796825009355244
j.inoche.2015.03.026_2_clean,/home/kevin/mof_core2/j.inoche.2015.03.026_2_clean.cif,True,True,True,False,False,True,1.2784820853393248
BEPREV02_clean,/home/kevin/mof_core2/BEPREV02_clean.cif,False,True,True,False,False,True,0.7662722985245977
OJIWIO_clean,/home/kevin/mof_core2/OJIWIO_clean.cif,False,True,True,False,False,True,1.3337893280362914
YIWNAT_clean,/home/kevin/mof_core2/YIWNAT_clean.cif,False,False,False,False,False,True,1.290768557446215
DAPYAW_clean,/home/kevin/mof_core2/DAPYAW_clean.cif,False,True,True,False,False,True,1.0711193851230902
FIGVUN_clean,/home/kevin/mof_core2/FIGVUN_clean.cif,True,True,True,False,False,True,1.8796037618229366
cg500121f_si_004_clean,/home/kevin/mof_core2/cg500121f_si_004_clean.cif,False,True,True,False,False,True,1.1808130631815024
IFEPUG03_clean,/home/kevin/mof_core2/IFEPUG03_clean.cif,True,True,True,False,True,True,1.599752535899961
UZOBAO_clean,/home/kevin/mof_core2/UZOBAO_clean.cif,True,True,True,True,True,True,1.372880285470915
DAWBOU_clean,/home/kevin/mof_core2/DAWBOU_clean.cif,False,True,True,False,False,True,1.4041216681725919
QOBGEV_clean,/home/kevin/mof_core2/QOBGEV_clean.cif,True,True,True,False,False,True,1.102505230374168
WAFKIY_clean,/home/kevin/mof_core2/WAFKIY_clean.cif,True,True,True,False,False,True,0.976764956345765
YOVPEG_clean,/home/kevin/mof_core2/YOVPEG_clean.cif,False,True,True,False,False,True,1.2735930868161893
PASTOU_clean,/home/kevin/mof_core2/PASTOU_clean.cif,False,True,True,False,False,True,1.5871862534481598
KUJPAH_clean,/home/kevin/mof_core2/KUJPAH_clean.cif,True,True,True,False,False,True,0.808304984004446
NAMZIL_clean,/home/kevin/mof_core2/NAMZIL_clean.cif,True,False,False,False,False,True,3.829940073942056
c5cc06427a_c5cc06427a2_clean,/home/kevin/mof_core2/c5cc06427a_c5cc06427a2_clean.cif,False,True,True,False,False,True,1.2006391516589945
FUDHET_clean,/home/kevin/mof_core2/FUDHET_clean.cif,True,True,True,False,False,True,0.9057400595059718
EPOXAJ_clean,/home/kevin/mof_core2/EPOXAJ_clean.cif,True,True,True,False,False,True,3.6010570575869583
OQUZIL_clean,/home/kevin/mof_core2/OQUZIL_clean.cif,True,True,True,False,False,True,3.2669917789203184
XUBJAF01_clean,/home/kevin/mof_core2/XUBJAF01_clean.cif,True,True,True,False,False,True,2.199205735728605
AVUBUP_clean,/home/kevin/mof_core2/AVUBUP_clean.cif,True,True,True,True,False,True,1.7138464319616338
TUVDOD_clean,/home/kevin/mof_core2/TUVDOD_clean.cif,True,True,True,False,False,True,1.5328663721107147
UHAXUW_clean,/home/kevin/mof_core2/UHAXUW_clean.cif,False,True,True,False,False,True,1.5175819897572518
OKIYAJ01_clean,/home/kevin/mof_core2/OKIYAJ01_clean.cif,False,True,True,False,False,True,1.0786885820902132
GIKMOD01_clean,/home/kevin/mof_core2/GIKMOD01_clean.cif,True,True,True,False,False,True,1.9181648733406047
GUNFAW01_neutral,/home/kevin/mof_core2/GUNFAW01_neutral.cif,False,False,False,False,False,True,0.6629945649634165
WEHHEY_clean,/home/kevin/mof_core2/WEHHEY_clean.cif,True,True,True,False,False,True,0.8199604562722871
QAHMUJ_clean,/home/kevin/mof_core2/QAHMUJ_clean.cif,False,True,True,False,False,True,2.3904735796411574
WUXMEH_clean,/home/kevin/mof_core2/WUXMEH_clean.cif,False,False,False,False,False,True,2.480378366561679
QAJKAO_clean,/home/kevin/mof_core2/QAJKAO_clean.cif,False,True,True,False,False,True,1.7628231315683658
GOVXIA_clean,/home/kevin/mof_core2/GOVXIA_clean.cif,True,True,True,False,False,True,1.1405809179691484
HEKTUO_clean,/home/kevin/mof_core2/HEKTUO_clean.cif,True,True,True,False,False,True,1.6036750715475918
MAFFUW_clean,/home/kevin/mof_core2/MAFFUW_clean.cif,True,True,True,True,True,True,0.8617005512703784
UGUHAG_clean,/home/kevin/mof_core2/UGUHAG_clean.cif,True,False,False,False,False,True,1.7320074298780077
PIBNUK_clean,/home/kevin/mof_core2/PIBNUK_clean.cif,True,True,True,False,False,True,0.4227309273209724
LIPRAE_clean,/home/kevin/mof_core2/LIPRAE_clean.cif,True,True,True,False,False,True,0.9081275175327218
cg034025wsi20030214_115651_clean,/home/kevin/mof_core2/cg034025wsi20030214_115651_clean.cif,True,True,True,False,False,True,1.8062531153369719
YEHGID_clean,/home/kevin/mof_core2/YEHGID_clean.cif,False,True,True,False,False,True,1.0495316050871477
ALALUU_clean,/home/kevin/mof_core2/ALALUU_clean.cif,True,True,True,False,False,True,2.035928777103431
PARHEW_clean,/home/kevin/mof_core2/PARHEW_clean.cif,False,True,True,False,False,True,0.6323228167801035
EFIMOV_clean,/home/kevin/mof_core2/EFIMOV_clean.cif,True,True,True,False,False,True,1.7715884719778583
OMAXEG_clean,/home/kevin/mof_core2/OMAXEG_clean.cif,True,True,True,False,False,True,1.537194688222163
CIZLEE_clean,/home/kevin/mof_core2/CIZLEE_clean.cif,True,True,True,False,False,True,2.7899324511332684
TAPLED_clean,/home/kevin/mof_core2/TAPLED_clean.cif,True,True,True,False,False,True,0.9745657116648694
HICZAW_clean,/home/kevin/mof_core2/HICZAW_clean.cif,False,True,True,False,False,True,1.6698776682811123
PAPKUP_clean,/home/kevin/mof_core2/PAPKUP_clean.cif,False,True,True,False,False,True,1.7238670739137416
DEJRUH_clean,/home/kevin/mof_core2/DEJRUH_clean.cif,True,True,True,False,False,True,1.0304281904385926
ic502921j_si_003_clean,/home/kevin/mof_core2/ic502921j_si_003_clean.cif,True,True,True,False,False,True,1.3489280762346558
TIKMUW_clean,/home/kevin/mof_core2/TIKMUW_clean.cif,True,True,True,False,False,True,1.5666432733877687
FEFDIF_clean,/home/kevin/mof_core2/FEFDIF_clean.cif,True,True,True,False,False,True,0.46649284723014006
LAHTUM_clean,/home/kevin/mof_core2/LAHTUM_clean.cif,True,True,True,False,False,True,1.181790503230701
VUKTEC_clean,/home/kevin/mof_core2/VUKTEC_clean.cif,True,True,True,False,False,True,1.4189088620605492
VUNHAO_clean,/home/kevin/mof_core2/VUNHAO_clean.cif,True,False,False,False,False,True,0.6010899199370208
XESLAK_clean,/home/kevin/mof_core2/XESLAK_clean.cif,False,False,False,False,False,True,1.3077007009030797
EKETOF_clean,/home/kevin/mof_core2/EKETOF_clean.cif,False,True,True,False,False,True,1.6380218635170478
VEGBUG_clean,/home/kevin/mof_core2/VEGBUG_clean.cif,True,True,True,False,False,True,0.5765929708944698
AQUDEX_clean,/home/kevin/mof_core2/AQUDEX_clean.cif,True,True,True,False,False,True,1.6479186629665885
EPEWEC_clean,/home/kevin/mof_core2/EPEWEC_clean.cif,False,True,True,False,False,True,1.2719020903120883
WOWGEU02_clean,/home/kevin/mof_core2/WOWGEU02_clean.cif,True,False,False,False,False,True,1.8658314696147364
QUKYOL_clean,/home/kevin/mof_core2/QUKYOL_clean.cif,False,True,True,False,False,True,2.044889563903462
FEFVES_clean,/home/kevin/mof_core2/FEFVES_clean.cif,False,True,True,False,False,True,1.17602052576936
MADWAQ_clean,/home/kevin/mof_core2/MADWAQ_clean.cif,True,True,True,False,False,True,1.5231151341982994
NEVVAM02_clean,/home/kevin/mof_core2/NEVVAM02_clean.cif,False,True,True,False,False,True,1.423988113860868
cm503311x_aloh475K_clean,/home/kevin/mof_core2/cm503311x_aloh475K_clean.cif,False,False,False,False,False,True,0.947448248700378
OSAXAI_clean,/home/kevin/mof_core2/OSAXAI_clean.cif,False,True,True,False,False,True,1.3063702994759916
PIZHAJ_clean,/home/kevin/mof_core2/PIZHAJ_clean.cif,True,True,True,False,False,True,3.1394717558723158
ic800131r-file003_clean,/home/kevin/mof_core2/ic800131r-file003_clean.cif,False,True,True,False,False,True,0.4174066867833164
EXAXAE_clean,/home/kevin/mof_core2/EXAXAE_clean.cif,True,True,True,False,False,True,1.365363831676416
RUSXAG_clean,/home/kevin/mof_core2/RUSXAG_clean.cif,True,True,True,False,False,True,1.2671851318362886
PUFRIR_clean,/home/kevin/mof_core2/PUFRIR_clean.cif,True,True,True,False,False,True,0.9950201459663626
DUKDIX_clean,/home/kevin/mof_core2/DUKDIX_clean.cif,True,True,True,True,False,True,2.0747642210407506
VEHPUU_clean,/home/kevin/mof_core2/VEHPUU_clean.cif,False,True,True,False,False,True,1.2973901826856589
YOMBEI_clean,/home/kevin/mof_core2/YOMBEI_clean.cif,True,True,True,True,False,True,1.9891092189322317
ULUQAV_clean,/home/kevin/mof_core2/ULUQAV_clean.cif,True,True,True,False,False,True,1.827094175517812
OTODIM_clean,/home/kevin/mof_core2/OTODIM_clean.cif,True,True,True,False,False,True,1.3180380249138826
MIVPAJ_clean,/home/kevin/mof_core2/MIVPAJ_clean.cif,True,True,True,False,False,True,2.211317990567028
MATTOR_clean,/home/kevin/mof_core2/MATTOR_clean.cif,False,True,True,False,False,True,1.2401346593763825
BUCSAU_clean,/home/kevin/mof_core2/BUCSAU_clean.cif,False,True,True,True,False,True,1.5079157103922252
DUKMON_clean,/home/kevin/mof_core2/DUKMON_clean.cif,True,True,True,False,False,True,1.2612019943905457
XALCUJ_clean,/home/kevin/mof_core2/XALCUJ_clean.cif,False,True,True,False,False,True,0.995822569786028
acs.inorgchem.6b02407_ic6b02407_si_002_clean,/home/kevin/mof_core2/acs.inorgchem.6b02407_ic6b02407_si_002_clean.cif,True,True,True,False,False,True,0.9608231783136286
ja4015666_si_005_clean,/home/kevin/mof_core2/ja4015666_si_005_clean.cif,True,True,True,True,True,True,0.7234373062842117
XEHFUL01_clean,/home/kevin/mof_core2/XEHFUL01_clean.cif,False,False,False,False,False,True,2.313105593859076
LEYRAK_clean,/home/kevin/mof_core2/LEYRAK_clean.cif,False,True,True,False,False,True,1.0452507944465497
PELQII_clean,/home/kevin/mof_core2/PELQII_clean.cif,False,True,True,False,False,True,0.6715127749615002
ULOGAE_clean,/home/kevin/mof_core2/ULOGAE_clean.cif,True,True,True,False,False,True,1.3532817032513438
cm503311x_F-mil-53-Al-lp-mono_clean,/home/kevin/mof_core2/cm503311x_F-mil-53-Al-lp-mono_clean.cif,False,True,True,False,False,True,0.9719929632865588
ROLCEC02_clean,/home/kevin/mof_core2/ROLCEC02_clean.cif,True,True,True,False,False,True,0.9516849614630032
WEWGAH_clean,/home/kevin/mof_core2/WEWGAH_clean.cif,False,True,True,False,False,True,2.0109078116240924
DIBXOD_clean,/home/kevin/mof_core2/DIBXOD_clean.cif,False,True,True,False,False,True,1.8459880503964754
WEMHED_clean,/home/kevin/mof_core2/WEMHED_clean.cif,False,True,True,False,False,True,1.3402836304238284
LALFUB_clean,/home/kevin/mof_core2/LALFUB_clean.cif,False,True,True,False,False,True,1.7207328532774553
XANZAQ05_clean,/home/kevin/mof_core2/XANZAQ05_clean.cif,True,True,True,False,True,True,0.9424585306538538
GUPBOJ03_clean,/home/kevin/mof_core2/GUPBOJ03_clean.cif,True,True,True,False,True,True,0.8065492889146603
SOKCOM_clean,/home/kevin/mof_core2/SOKCOM_clean.cif,True,True,True,False,False,True,1.0414758302953957
UHASED_clean,/home/kevin/mof_core2/UHASED_clean.cif,False,True,True,False,False,True,1.3211945878158802
UMOVEZ_clean,/home/kevin/mof_core2/UMOVEZ_clean.cif,True,True,True,False,False,True,0.502431038777396
ELIKOA_clean,/home/kevin/mof_core2/ELIKOA_clean.cif,True,True,True,False,False,True,1.5580817886257323
CUFGIV_clean,/home/kevin/mof_core2/CUFGIV_clean.cif,True,True,True,False,False,True,0.9292886299933554
KINFEU_clean,/home/kevin/mof_core2/KINFEU_clean.cif,True,True,True,False,False,True,1.4602338194150466
c6cc03541h_c6cc03541h4_clean,/home/kevin/mof_core2/c6cc03541h_c6cc03541h4_clean.cif,True,True,True,False,False,True,1.9328462965687923
UJOWEW_clean,/home/kevin/mof_core2/UJOWEW_clean.cif,True,True,True,False,False,True,1.1198167536454815
JUSBAC_clean,/home/kevin/mof_core2/JUSBAC_clean.cif,False,True,True,False,False,True,1.6953652966935315
LORRUH_clean,/home/kevin/mof_core2/LORRUH_clean.cif,False,True,True,False,False,True,1.3838011205597638
NIVZOJ_clean,/home/kevin/mof_core2/NIVZOJ_clean.cif,True,True,True,True,False,True,0.8367226931321117
CUBKUF_clean,/home/kevin/mof_core2/CUBKUF_clean.cif,False,True,True,False,False,True,1.1711016119334305
VEJYIT_clean,/home/kevin/mof_core2/VEJYIT_clean.cif,True,True,True,False,False,True,0.9290456754151544
GUVCOP_clean,/home/kevin/mof_core2/GUVCOP_clean.cif,True,True,True,False,False,True,1.3781511812251404
WEXSEZ_clean,/home/kevin/mof_core2/WEXSEZ_clean.cif,False,True,True,False,False,True,1.020128666579659
IYUQEZ_clean,/home/kevin/mof_core2/IYUQEZ_clean.cif,True,False,False,True,False,True,0.6373870089315156
FAJZOI_clean,/home/kevin/mof_core2/FAJZOI_clean.cif,True,True,True,False,False,True,1.1545323888864572
FIWKUT_clean,/home/kevin/mof_core2/FIWKUT_clean.cif,True,True,True,False,False,True,1.1397032794981776
MUVJIX_clean,/home/kevin/mof_core2/MUVJIX_clean.cif,True,True,True,False,False,True,1.4258903572192543
WALBOC_clean,/home/kevin/mof_core2/WALBOC_clean.cif,False,True,True,False,False,True,1.703474199359176
ROKROA_clean,/home/kevin/mof_core2/ROKROA_clean.cif,False,True,True,True,True,True,1.3490641161016446
MEGBAD_clean,/home/kevin/mof_core2/MEGBAD_clean.cif,True,True,True,False,False,True,0.8514007268062354
REZXEA_clean,/home/kevin/mof_core2/REZXEA_clean.cif,True,False,False,False,False,True,0.641813906526976
MALSAW_clean,/home/kevin/mof_core2/MALSAW_clean.cif,False,True,True,False,False,True,0.6724509838936437
AQOLID_clean,/home/kevin/mof_core2/AQOLID_clean.cif,True,True,True,False,False,True,1.1597378533256157
UMODEH02_clean,/home/kevin/mof_core2/UMODEH02_clean.cif,True,True,True,False,False,True,0.5017610687137704
TESHAB_clean,/home/kevin/mof_core2/TESHAB_clean.cif,False,True,True,False,False,True,1.814632987833711
JUGLAA_clean,/home/kevin/mof_core2/JUGLAA_clean.cif,True,True,True,False,False,True,1.423381684972076
WEBQOL_clean,/home/kevin/mof_core2/WEBQOL_clean.cif,True,False,False,False,False,True,1.9636261558174348
ETESIG_clean,/home/kevin/mof_core2/ETESIG_clean.cif,False,True,True,False,False,True,1.34802576346428
MALROJ_clean,/home/kevin/mof_core2/MALROJ_clean.cif,False,True,True,False,False,True,0.6924131431495376
UCOXOZ_clean,/home/kevin/mof_core2/UCOXOZ_clean.cif,True,True,True,False,False,True,1.0243729234734764
HIYMEJ_clean,/home/kevin/mof_core2/HIYMEJ_clean.cif,True,False,False,False,False,True,2.1472339575251134
MARXEK_clean,/home/kevin/mof_core2/MARXEK_clean.cif,True,True,True,False,False,True,1.6894941471852032
NUDMUW_clean,/home/kevin/mof_core2/NUDMUW_clean.cif,False,True,True,False,False,True,1.1874636118403248
j.jssc.2015.05.012_mmc5_clean,/home/kevin/mof_core2/j.jssc.2015.05.012_mmc5_clean.cif,True,True,True,False,False,True,1.2991285745424872
VABKER_clean,/home/kevin/mof_core2/VABKER_clean.cif,True,True,True,True,True,True,0.38683366403898034
ZOXFEZ_clean,/home/kevin/mof_core2/ZOXFEZ_clean.cif,False,True,True,False,False,True,0.8643252148695779
OKOQOW_clean,/home/kevin/mof_core2/OKOQOW_clean.cif,True,True,True,True,True,True,2.396669808147025
BADJAU_clean,/home/kevin/mof_core2/BADJAU_clean.cif,False,True,True,False,False,True,1.266089707733086
RAYFEE_clean,/home/kevin/mof_core2/RAYFEE_clean.cif,True,True,True,False,False,True,0.965837321310179
KOKDEU_clean,/home/kevin/mof_core2/KOKDEU_clean.cif,True,True,True,False,False,True,1.5549783073939396
UBULUA_clean,/home/kevin/mof_core2/UBULUA_clean.cif,True,True,True,False,False,True,1.2226511223243202
YIWMEW_clean,/home/kevin/mof_core2/YIWMEW_clean.cif,True,False,False,False,False,True,1.3073193046345548
c5cc09935h_c5cc09935h2_clean,/home/kevin/mof_core2/c5cc09935h_c5cc09935h2_clean.cif,True,False,False,False,True,True,1.3407317799518126
POFSIN02_clean,/home/kevin/mof_core2/POFSIN02_clean.cif,False,False,False,False,False,True,1.041422073651455
WENDIE_clean,/home/kevin/mof_core2/WENDIE_clean.cif,True,True,True,False,False,True,1.409774476930909
QQQGTA02_clean,/home/kevin/mof_core2/QQQGTA02_clean.cif,True,True,True,False,False,True,2.0579270757675014
MUHNAG_clean,/home/kevin/mof_core2/MUHNAG_clean.cif,False,True,True,False,False,True,1.4033656896854503
UMIZEX_clean,/home/kevin/mof_core2/UMIZEX_clean.cif,True,True,True,False,False,True,1.4364596237706533
FAWCEN03_SL,/home/kevin/mof_core2/FAWCEN03_SL.cif,True,True,True,False,False,True,0.9215572507466063
VIRPOC_clean,/home/kevin/mof_core2/VIRPOC_clean.cif,True,True,True,False,False,True,1.3141399905865707
j.jssc.2014.12.012_111202b_0m_clean,/home/kevin/mof_core2/j.jssc.2014.12.012_111202b_0m_clean.cif,False,True,True,False,False,True,1.1043733758709045
GARTUR_clean,/home/kevin/mof_core2/GARTUR_clean.cif,True,True,True,False,False,True,1.347707242948569
IJEBUV_clean,/home/kevin/mof_core2/IJEBUV_clean.cif,True,True,True,False,False,True,0.6631060327412591
MAFLUD_clean,/home/kevin/mof_core2/MAFLUD_clean.cif,True,True,True,False,False,True,1.150148739309761
UXEFAF_clean,/home/kevin/mof_core2/UXEFAF_clean.cif,False,True,True,False,False,True,2.128280318404712
OCIMEV_clean,/home/kevin/mof_core2/OCIMEV_clean.cif,False,True,True,False,True,True,1.0217482817814134
BUVKUA_clean,/home/kevin/mof_core2/BUVKUA_clean.cif,False,True,True,False,False,True,2.3420712695414223
RAYMAG_clean,/home/kevin/mof_core2/RAYMAG_clean.cif,True,True,True,False,False,True,0.8533731589765201
PEMREG_clean,/home/kevin/mof_core2/PEMREG_clean.cif,False,True,True,False,False,True,0.7530122615146246
VIZQEC_clean,/home/kevin/mof_core2/VIZQEC_clean.cif,True,True,True,False,False,True,1.2555369821833846
XENMIO_SL,/home/kevin/mof_core2/XENMIO_SL.cif,True,True,True,False,False,True,1.620201113447254
OYAKAC02_clean,/home/kevin/mof_core2/OYAKAC02_clean.cif,True,True,True,False,True,True,1.4242008593674547
QAWDID_clean,/home/kevin/mof_core2/QAWDID_clean.cif,True,False,False,False,False,True,0.6633756208164437
